lid,name,lat,lon,wfo,rfc,wrr,state,minor,moderate,major,code,date_produced,obj_or_subj,interval
TOWK1,Whitewater River (KS) near Towanda,37.79611000,-97.01416000,ICT,ABRFC,Arkansas-White-Red Region,KS,0.09,0.06,0.05,1,2/20/2023,obj,FMA
TRLO2,Red River near Terral,33.87871100,-97.93448000,OUN,ABRFC,Arkansas-White-Red Region,OK,0.05,0.05,0.05,1,2/20/2023,obj,FMA
TUCO2,Canadian River near Mustang,35.32416700,-97.72361100,OUN,ABRFC,Arkansas-White-Red Region,OK,0.05,0.05,0.05,1,2/20/2023,obj,FMA
TYLN5,Canadian River near Taylor Springs,36.29750000,-104.49555600,ABQ,ABRFC,Arkansas-White-Red Region,NM,0.05,0.05,0.05,1,2/20/2023,obj,FMA
VBUA4,Arkansas River at Van Buren,35.43138900,-94.35611100,TSA,ABRFC,Arkansas-White-Red Region,AR,0.26,0.13,0.05,1,2/20/2023,obj,FMA
VERT2,Pease River near Vernon,34.17958300,-99.32333300,OUN,ABRFC,Arkansas-White-Red Region,TX,0.08,0.06,0.05,1,2/20/2023,obj,FMA
WAKO2,Beaver Creek (OK) near Waurika,34.16277800,-98.00805600,OUN,ABRFC,Arkansas-White-Red Region,OK,0.05,0.05,0.05,1,2/20/2023,obj,FMA
WANO2,Cimarron River near Waynoka,36.51725600,-98.87953700,OUN,ABRFC,Arkansas-White-Red Region,OK,0.27,0.05,0.05,1,2/20/2023,obj,FMA
WATO2,North Canadian River near Watonga,35.81198900,-98.42090500,OUN,ABRFC,Arkansas-White-Red Region,OK,0.27,0.11,0.07,1,2/20/2023,obj,FMA
WAYT2,Prairie Dog Town Fork of the Red River at Wayside,34.83750000,-101.41361100,AMA,ABRFC,Arkansas-White-Red Region,TX,0.08,0.05,0.05,1,2/20/2023,obj,FMA
WCOM7,Spring River  near Waco,37.24555600,-94.56639000,SGF,ABRFC,Arkansas-White-Red Region,MO,0.46,0.05,0.05,1,2/20/2023,obj,FMA
WDGO2,North Canadian River near Woodward,36.43670300,-99.27843800,OUN,ABRFC,Arkansas-White-Red Region,OK,0.15,0.05,0.05,1,2/20/2023,obj,FMA
WELK1,Slate Creek (KS) at Wellington,37.24944000,-97.40330000,ICT,ABRFC,Arkansas-White-Red Region,KS,0.36,0.27,0.05,1,2/20/2023,obj,FMA
WETO2,North Canadian River near Wetumka,35.26564500,-96.20611700,OUN,ABRFC,Arkansas-White-Red Region,OK,0.05,0.05,0.05,1,2/20/2023,obj,FMA
WFDK1,Walnut River at Winfield,37.22388000,-96.99583000,ICT,ABRFC,Arkansas-White-Red Region,KS,0.25,0.16,0.05,1,2/20/2023,obj,FMA
WICT2,Wichita River at Wichita Falls,33.90954200,-98.53366600,OUN,ABRFC,Arkansas-White-Red Region,TX,0.05,0.05,0.05,1,2/20/2023,obj,FMA
WLGT2,Salt Fork of the Red River at Wellington,34.95750000,-100.22055600,AMA,ABRFC,Arkansas-White-Red Region,TX,0.05,0.05,0.05,1,2/20/2023,obj,FMA
WLTO2,East Cache Creek near Walters,34.36230700,-98.28254700,OUN,ABRFC,Arkansas-White-Red Region,OK,0.34,0.33,0.22,1,2/20/2023,obj,FMA
WSVC2,Arkansas River near Wellsville,38.50277500,-105.93973300,PUB,ABRFC,Arkansas-White-Red Region,CO,0.05,0.05,0.05,1,2/20/2023,obj,FMA
WTTO2,Illinois River (AR OK) near Watts,36.13000000,-94.57194400,TSA,ABRFC,Arkansas-White-Red Region,OK,0.55,0.40,0.10,2,2/20/2023,obj,FMA
YUKO2,North Canadian River near Yukon,35.53949900,-97.74254400,OUN,ABRFC,Arkansas-White-Red Region,OK,0.12,0.05,0.05,1,2/20/2023,obj,FMA
ZENK1,Rattlesnake Creek (KS) near Zenith,38.09360000,-98.54610000,DDC,ABRFC,Arkansas-White-Red Region,KS,0.05,0.05,0.05,1,2/20/2023,obj,FMA
